年份,地点,情景,制冷剂,Unit_LCTR_pK
2026,上海,ssp126,R32,0.3664951276365323
2026,上海,ssp126,R290,0.2721746520653004
2026,上海,ssp245,R410A,0.8529091969980978
2026,上海,ssp245,R32,0.3679217263139004
2026,上海,ssp245,R290,0.2700076267875006
2026,上海,ssp585,R410A,0.8838485754841366
2026,上海,ssp585,R32,0.3964095737606583
2026,上海,ssp585,R290,0.2920512646161202
2026,南京,ssp126,R410A,1.619007229523022
2026,南京,ssp126,R32,1.091120204057326
2026,南京,ssp126,R290,1.097056514879897
2026,南京,ssp245,R410A,1.575346762513393
2026,南京,ssp245,R32,1.049959519672172
2026,南京,ssp245,R290,1.006012167368447
2026,南京,ssp585,R410A,1.611442964587992
2026,南京,ssp585,R32,1.083552145649479
2026,南京,ssp585,R290,1.058042814593426
2026,杭州,ssp126,R410A,1.267654725153825
2026,杭州,ssp126,R32,0.760195894139466
2026,杭州,ssp126,R290,0.7173842787188394
2026,杭州,ssp245,R410A,1.225819992906082
2026,杭州,ssp245,R32,0.7199354044591143
2026,杭州,ssp245,R290,0.6451092880505487
2026,杭州,ssp585,R410A,1.225354166769059
2026,杭州,ssp585,R32,0.7202405117182742
2026,杭州,ssp585,R290,0.6588447403252261
2026,合肥,ssp126,R410A,2.35992095348124
2026,合肥,ssp126,R32,1.790092935112763
2026,合肥,ssp126,R290,1.910702424094163
2026,合肥,ssp245,R410A,2.249027844239889
2026,合肥,ssp245,R32,1.685049449243535
2026,合肥,ssp245,R290,1.704600925440575
2026,合肥,ssp585,R410A,2.395582239071842
2026,合肥,ssp585,R32,1.823355955342693
2026,合肥,ssp585,R290,1.890870209204812
2026,福州,ssp126,R410A,1.145674200574413
2026,福州,ssp126,R32,0.6431204109565362
2026,福州,ssp126,R290,0.5586757626730812
2026,福州,ssp245,R410A,1.136728641909438
2026,福州,ssp245,R32,0.6344294639024017
2026,福州,ssp245,R290,0.550546103091991
2026,福州,ssp585,R410A,1.133143706567549
2026,福州,ssp585,R32,0.6309516535742385
2026,福州,ssp585,R290,0.5458361603611239
2026,南昌,ssp126,R410A,1.844285344117992
2026,南昌,ssp126,R32,1.304654200799962
2026,南昌,ssp126,R290,1.319235155777529
2026,南昌,ssp245,R410A,1.748912383123012
2026,南昌,ssp245,R32,1.213230644294144
2026,南昌,ssp245,R290,1.166284096762368
2026,南昌,ssp585,R410A,1.769842290426186
2026,南昌,ssp585,R32,1.233918290695917
2026,南昌,ssp585,R290,1.204807329355825
2026,郑州,ssp126,R410A,1.55951856017744
2026,郑州,ssp126,R32,1.035488389244725
2026,郑州,ssp126,R290,1.104578974192689
2026,郑州,ssp245,R410A,1.634479475337648
2026,郑州,ssp245,R32,1.106734848856464
2026,郑州,ssp245,R290,1.176724422196757
2026,郑州,ssp585,R410A,1.651359125648919
2026,郑州,ssp585,R32,1.122212144129991
2026,郑州,ssp585,R290,1.194046859207638
2026,武汉,ssp126,R410A,1.297796862381285
2026,武汉,ssp126,R32,0.7899100957880179
2026,武汉,ssp126,R290,0.7916458594973171
2026,武汉,ssp245,R410A,1.203576826978813
2026,武汉,ssp245,R32,0.7011093591305235
2026,武汉,ssp245,R290,0.6620805806491112
2026,武汉,ssp585,R410A,1.369421900920106
2026,武汉,ssp585,R32,0.8574361162759789
2026,武汉,ssp585,R290,0.8469063888749074
2026,长沙,ssp126,R410A,1.701390717284806
2026,长沙,ssp126,R32,1.170384338951203
2026,长沙,ssp126,R290,1.170134850553813
2026,长沙,ssp245,R410A,1.565585428804878
2026,长沙,ssp245,R32,1.041089143667474
2026,长沙,ssp245,R290,0.9937377198444307
2026,长沙,ssp585,R410A,1.58548608432686
2026,长沙,ssp585,R32,1.059913567426813
2026,长沙,ssp585,R290,1.034193132887134
2026,重庆,ssp126,R410A,1.281108001509216
2026,重庆,ssp126,R32,0.774355260386639
2026,重庆,ssp126,R290,0.8265313601567812
2026,重庆,ssp245,R410A,1.348817237083137
2026,重庆,ssp245,R32,0.8379439240683068
2026,重庆,ssp245,R290,0.8747254278277854
2026,重庆,ssp585,R410A,1.542594860064541
2026,重庆,ssp585,R32,1.020776055352021
2026,重庆,ssp585,R290,1.091903243421914
2026,成都,ssp126,R410A,0.6923016229778931
2026,成都,ssp126,R32,0.2204913780126039
2026,成都,ssp126,R290,0.158111708899056
2026,成都,ssp245,R410A,0.6731043607243196
2026,成都,ssp245,R32,0.2022995117908714
2026,成都,ssp245,R290,0.1376395493379295
2026,成都,ssp585,R410A,0.6857042502620886
2026,成都,ssp585,R32,0.2142320637506821
2026,成都,ssp585,R290,0.1509895043363711
2026,广州,ssp126,R410A,1.494283536145294
2026,广州,ssp126,R32,0.9703178133134412
2026,广州,ssp126,R290,0.8896510015944606
2026,广州,ssp245,R410A,1.506045643759822
2026,广州,ssp245,R32,0.9816025895282312
2026,广州,ssp245,R290,0.8976707680558077
2026,广州,ssp585,R410A,1.48763655373667
2026,广州,ssp585,R32,0.9637672471267266
2026,广州,ssp585,R290,0.8759765265465635
2026,南宁,ssp126,R410A,1.536787921911135
2026,南宁,ssp126,R32,1.012440470661678
2026,南宁,ssp126,R290,0.9689132263556574
2026,南宁,ssp245,R410A,1.590325609763358
2026,南宁,ssp245,R32,1.063062405753684
2026,南宁,ssp245,R290,1.01280511516551
2026,南宁,ssp585,R410A,1.637108228910145
2026,南宁,ssp585,R32,1.10651252031275
2026,南宁,ssp585,R290,1.076022383321988
2026,海口,ssp126,R410A,1.189998103105886
2026,海口,ssp126,R32,0.6814973348339495
2026,海口,ssp126,R290,0.5988118117747342
2026,海口,ssp245,R410A,1.313130208875085
2026,海口,ssp245,R32,0.7962252168318785
2026,海口,ssp245,R290,0.7163371179934385
2026,海口,ssp585,R410A,1.24933075920276
2026,海口,ssp585,R32,0.7365527125994352
2026,海口,ssp585,R290,0.6488757797076731
2026,贵阳,ssp126,R410A,1.011924222388815
2026,贵阳,ssp126,R32,0.5209368241524495
2026,贵阳,ssp126,R290,0.4550210649191522
2026,贵阳,ssp245,R410A,0.9839423355717536
2026,贵阳,ssp245,R32,0.4935375245367722
2026,贵阳,ssp245,R290,0.4271649248813144
2026,贵阳,ssp585,R410A,1.003922922105156
2026,贵阳,ssp585,R32,0.5127690147342616
2026,贵阳,ssp585,R290,0.4506964886177205
2026,昆明,ssp126,R410A,0.61436095116979
2026,昆明,ssp126,R32,0.1469210124579754
2026,昆明,ssp126,R290,0.08026819896470633
2026,昆明,ssp245,R410A,0.6145892427453876
2026,昆明,ssp245,R32,0.1471035942741293
2026,昆明,ssp245,R290,0.08022549631605408
2026,昆明,ssp585,R410A,0.6167523947609604
2026,昆明,ssp585,R32,0.1491290151242031
2026,昆明,ssp585,R290,0.08224872947104121
2026,西安,ssp126,R410A,1.204141540495296
2026,西安,ssp126,R32,0.7022389479184524
2026,西安,ssp126,R290,0.6697600602565945
2026,西安,ssp245,R410A,1.261366574479876
2026,西安,ssp245,R32,0.7553436274065224
2026,西安,ssp245,R290,0.7277572137486731
2026,西安,ssp585,R410A,1.275731660894996
2026,西安,ssp585,R32,0.7693557049650728
2026,西安,ssp585,R290,0.7475663243974553
2026,兰州,ssp126,R410A,0.6449539116820905
2026,兰州,ssp126,R32,0.1754140501702166
2026,兰州,ssp126,R290,0.1075066295105111
2026,兰州,ssp245,R410A,0.6434658121371633
2026,兰州,ssp245,R32,0.1738712836684091
2026,兰州,ssp245,R290,0.1057764066199267
2026,兰州,ssp585,R410A,0.6478966945780165
2026,兰州,ssp585,R32,0.1782879805021912
2026,兰州,ssp585,R290,0.1101989439522569
2026,西宁,ssp126,R410A,0.5988708316312341
2026,西宁,ssp126,R32,0.1325282974055417
2026,西宁,ssp126,R290,0.06667333701098327
2026,西宁,ssp245,R410A,0.5988524220387218
2026,西宁,ssp245,R32,0.1325100182102881
2026,西宁,ssp245,R290,0.06664615106325988
2026,西宁,ssp585,R410A,0.5990846683826884
2026,西宁,ssp585,R32,0.1327302322306714
2026,西宁,ssp585,R290,0.066852571279116
2026,银川,ssp126,R410A,1.176293578911777
2026,银川,ssp126,R32,0.674892643829995
2026,银川,ssp126,R290,0.6320503539794932
2026,银川,ssp245,R410A,1.205359597020365
2026,银川,ssp245,R32,0.7014817534187092
2026,银川,ssp245,R290,0.6450082839199328
2026,银川,ssp585,R410A,1.215103333990238
2026,银川,ssp585,R32,0.7115690997120141
2026,银川,ssp585,R290,0.6573787922117698
2026,乌鲁木齐,ssp126,R410A,1.008915847255098
2026,乌鲁木齐,ssp126,R32,0.517206312475088
2026,乌鲁木齐,ssp126,R290,0.4679358906111097
2026,乌鲁木齐,ssp245,R410A,1.039245932146506
2026,乌鲁木齐,ssp245,R32,0.5451241061780334
2026,乌鲁木齐,ssp245,R290,0.4885545262964092
2026,乌鲁木齐,ssp585,R410A,1.084453567643472
2026,乌鲁木齐,ssp585,R32,0.5877615465076477
2026,乌鲁木齐,ssp585,R290,0.5285218411264316
2026,拉萨,ssp126,R410A,0.598375927752224
2026,拉萨,ssp126,R32,0.132071520583232
2026,拉萨,ssp126,R290,0.06625834277012459
2026,拉萨,ssp245,R410A,0.598375927752224
2026,拉萨,ssp245,R32,0.132071520583232
2026,拉萨,ssp245,R290,0.06625834277012459
2026,拉萨,ssp585,R410A,0.598375927752224
2026,拉萨,ssp585,R32,0.132071520583232
2026,拉萨,ssp585,R290,0.06625834277012459
2027,沈阳,ssp126,R410A,0.9223933006597171
2027,沈阳,ssp126,R32,0.4356302467000088
2027,沈阳,ssp126,R290,0.3840715914503458
2027,沈阳,ssp245,R410A,0.9655588316922002
2027,沈阳,ssp245,R32,0.4759696083241157
2027,沈阳,ssp245,R290,0.4244298037661188
2027,沈阳,ssp585,R410A,0.9876861331848754
2027,沈阳,ssp585,R32,0.4969730344907837
2027,沈阳,ssp585,R290,0.4435798144678824
2027,长春,ssp126,R410A,0.9093035542374498
2027,长春,ssp126,R32,0.4236265002061308
2027,长春,ssp126,R290,0.3743244228909974
2027,长春,ssp245,R410A,0.9730457511808053
2027,长春,ssp245,R32,0.4835430868900017
2027,长春,ssp245,R290,0.4426629849708822
2027,长春,ssp585,R410A,1.003466545749403
2027,长春,ssp585,R32,0.5122260840793283
2027,长春,ssp585,R290,0.4751529803165573
2027,哈尔滨,ssp126,R410A,0.9489445383080076
2027,哈尔滨,ssp126,R32,0.4599378805169458
2027,哈尔滨,ssp126,R290,0.4030306329002228
2027,哈尔滨,ssp245,R410A,1.057475185656195
2027,哈尔滨,ssp245,R32,0.5626174293681161
2027,哈尔滨,ssp245,R290,0.5198214995891715
2027,哈尔滨,ssp585,R410A,1.04002423871467
2027,哈尔滨,ssp585,R32,0.5459578628776725
2027,哈尔滨,ssp585,R290,0.5039765968843006
2027,北京,ssp126,R410A,1.164586246296203
2027,北京,ssp126,R32,0.6643765826934578
2027,北京,ssp126,R290,0.6697288867015635
2027,北京,ssp245,R410A,1.241102675986661
2027,北京,ssp245,R32,0.736342470365097
2027,北京,ssp245,R290,0.738232995430129
2027,北京,ssp585,R410A,1.334475457893234
2027,北京,ssp585,R32,0.824488615781697
2027,北京,ssp585,R290,0.8527399876423188
2027,天津,ssp126,R410A,1.540317711631743
2027,天津,ssp126,R32,1.017851139783861
2027,天津,ssp126,R290,1.059262318139139
2027,天津,ssp245,R410A,1.566233310025622
2027,天津,ssp245,R32,1.041475787623059
2027,天津,ssp245,R290,1.091981406667501
2027,天津,ssp585,R410A,1.71253604062406
2027,天津,ssp585,R32,1.179403325376859
2027,天津,ssp585,R290,1.26209134623761
2027,石家庄,ssp126,R410A,1.801547857412955
2027,石家庄,ssp126,R32,1.264777493973164
2027,石家庄,ssp126,R290,1.354736537915662
2027,石家庄,ssp245,R410A,1.81019961548162
2027,石家庄,ssp245,R32,1.271017508534193
2027,石家庄,ssp245,R290,1.36883293887717
2027,石家庄,ssp585,R410A,2.035663193837768
2027,石家庄,ssp585,R32,1.483597850895104
2027,石家庄,ssp585,R290,1.635022418742532
2027,太原,ssp126,R410A,1.300806013890053
2027,太原,ssp126,R32,0.7933327241925221
2027,太原,ssp126,R290,0.7581241370031043
2027,太原,ssp245,R410A,1.307530531982172
2027,太原,ssp245,R32,0.7987497178352896
2027,太原,ssp245,R290,0.7624630415155773
2027,太原,ssp585,R410A,1.446560137013765
2027,太原,ssp585,R32,0.9302050262438669
2027,太原,ssp585,R290,0.929163715557893
2027,呼和浩特,ssp126,R410A,1.061955081990118
2027,呼和浩特,ssp126,R32,0.5663765505122468
2027,呼和浩特,ssp126,R290,0.4999280717906542
2027,呼和浩特,ssp245,R410A,1.027604593108445
2027,呼和浩特,ssp245,R32,0.5333470084565286
2027,呼和浩特,ssp245,R290,0.4650942017886525
2027,呼和浩特,ssp585,R410A,1.108973994506546
2027,呼和浩特,ssp585,R32,0.6105218347547511
2027,呼和浩特,ssp585,R290,0.5437909358846199
2027,济南,ssp126,R410A,1.498128416904683
2027,济南,ssp126,R32,0.9771756781131298
2027,济南,ssp126,R290,1.002942421303376
2027,济南,ssp245,R410A,1.523763718466655
2027,济南,ssp245,R32,1.001453864142441
2027,济南,ssp245,R290,1.031067514122076
2027,济南,ssp585,R410A,1.542639357322015
2027,济南,ssp585,R32,1.020047445575314
2027,济南,ssp585,R290,1.059719406578876
2027,上海,ssp126,R410A,0.8399257427293925
2027,上海,ssp126,R32,0.3551269455486314
2027,上海,ssp126,R290,0.2629807671981671
2027,上海,ssp245,R410A,0.8516386448299165
2027,上海,ssp245,R32,0.3663861669149418
2027,上海,ssp245,R290,0.2697329814696103
2027,上海,ssp585,R410A,0.8873077573550003
2027,上海,ssp585,R32,0.3990050772239372
2027,上海,ssp585,R290,0.298391064961429
2027,南京,ssp126,R410A,1.568936892697311
2027,南京,ssp126,R32,1.044025509032684
2027,南京,ssp126,R290,1.04591803979076
2027,南京,ssp245,R410A,1.53684414465345
2027,南京,ssp245,R32,1.013645394117988
2027,南京,ssp245,R290,0.9687982401190469
2027,南京,ssp585,R410A,1.60900413375335
2027,南京,ssp585,R32,1.081844085168356
2027,南京,ssp585,R290,1.063066860759388
2027,杭州,ssp126,R410A,1.23773419935963
2027,杭州,ssp126,R32,0.7318328233984379
2027,杭州,ssp126,R290,0.6876566799712385
2027,杭州,ssp245,R410A,1.205963524783217
2027,杭州,ssp245,R32,0.7012473553208187
2027,杭州,ssp245,R290,0.626904725952088
2027,杭州,ssp585,R410A,1.229979845333352
2027,杭州,ssp585,R32,0.7247347330904896
2027,杭州,ssp585,R290,0.6658696395992592
2027,合肥,ssp126,R410A,2.292971366577263
2027,合肥,ssp126,R32,1.727213081267592
2027,合肥,ssp126,R290,1.838777115449956
2027,合肥,ssp245,R410A,2.201058064075649
2027,合肥,ssp245,R32,1.640709603441297
2027,合肥,ssp245,R290,1.661845232194601
2027,合肥,ssp585,R410A,2.407996073534315
2027,合肥,ssp585,R32,1.835491007130563
2027,合肥,ssp585,R290,1.923619078909758
2027,福州,ssp126,R410A,1.131621163003586
2027,福州,ssp126,R32,0.6297114708057446
2027,福州,ssp126,R290,0.5469842724227859
2027,福州,ssp245,R410A,1.110033390186016
2027,福州,ssp245,R32,0.6090540330020943
2027,福州,ssp245,R290,0.5265913917271606
2027,福州,ssp585,R410A,1.149515119442307
2027,福州,ssp585,R32,0.6464024013721961
2027,福州,ssp585,R290,0.5626454397329681
2027,南昌,ssp126,R410A,1.808814872915128
2027,南昌,ssp126,R32,1.271638145020948
2027,南昌,ssp126,R290,1.284219620521824
2027,南昌,ssp245,R410A,1.699238360164856
2027,南昌,ssp245,R32,1.166544737609732
2027,南昌,ssp245,R290,1.118776696681655
2027,南昌,ssp585,R410A,1.758887483074838
2027,南昌,ssp585,R32,1.224157676856963
2027,南昌,ssp585,R290,1.196534080418713
2027,郑州,ssp126,R410A,1.518186001121205
2027,郑州,ssp126,R32,0.9967366090986974
2027,郑州,ssp126,R290,1.056142772643077
2027,郑州,ssp245,R410A,1.54763466172754
2027,郑州,ssp245,R32,1.024988644159091
2027,郑州,ssp245,R290,1.076220149794086
2027,郑州,ssp585,R410A,1.619849925961839
2027,郑州,ssp585,R32,1.092448714741875
2027,郑州,ssp585,R290,1.17076225087336
2027,武汉,ssp126,R410A,1.264243662987112
2027,武汉,ssp126,R32,0.7581971833371666
2027,武汉,ssp126,R290,0.7563741605872797
2027,武汉,ssp245,R410A,1.18329108154098
2027,武汉,ssp245,R32,0.682068512841811
2027,武汉,ssp245,R290,0.6436326056223465
2027,武汉,ssp585,R410A,1.366818820167578
2027,武汉,ssp585,R32,0.855061701154197
2027,武汉,ssp585,R290,0.8458300395230758
2027,长沙,ssp126,R410A,1.652705950389199
2027,长沙,ssp126,R32,1.124707832317634
2027,长沙,ssp126,R290,1.12040967591705
2027,长沙,ssp245,R410A,1.521999365456977
2027,长沙,ssp245,R32,1.000321634035925
2027,长沙,ssp245,R290,0.9498351643005944
2027,长沙,ssp585,R410A,1.565502253603425
2027,长沙,ssp585,R32,1.041317599079916
2027,长沙,ssp585,R290,1.009485039421767
2027,重庆,ssp126,R410A,1.227931399739992
2027,重庆,ssp126,R32,0.7241879482484028
2027,重庆,ssp126,R290,0.7646808780175931
2027,重庆,ssp245,R410A,1.319060740392737
2027,重庆,ssp245,R32,0.8097047611312087
2027,重庆,ssp245,R290,0.8428194823216928
2027,重庆,ssp585,R410A,1.509858546575353
2027,重庆,ssp585,R32,0.9900297947714233
2027,重庆,ssp585,R290,1.056937737939721
2027,成都,ssp126,R410A,0.681580847031639
2027,成都,ssp126,R32,0.2098759937248751
2027,成都,ssp126,R290,0.1482632839438932
2027,成都,ssp245,R410A,0.6690098906184787
2027,成都,ssp245,R32,0.1979096238885694
2027,成都,ssp245,R290,0.1341793651516722
2027,成都,ssp585,R410A,0.6798822166376565
2027,成都,ssp585,R32,0.2082333974434886
2027,成都,ssp585,R290,0.1463410664744647
2027,广州,ssp126,R410A,1.464052415017939
2027,广州,ssp126,R32,0.9420170592279747
2027,广州,ssp126,R290,0.8624943508255514
2027,广州,ssp245,R410A,1.464363405882323
2027,广州,ssp245,R32,0.942406550926433
2027,广州,ssp245,R290,0.8593187476836157
2027,广州,ssp585,R410A,1.459149552044381
2027,广州,ssp585,R32,0.9369971107230526
2027,广州,ssp585,R290,0.8514561573718924
2027,南宁,ssp126,R410A,1.527596194955601
2027,南宁,ssp126,R32,1.004072592622309
2027,南宁,ssp126,R290,0.9644266090536281
2027,南宁,ssp245,R410A,1.545664815188175
2027,南宁,ssp245,R32,1.020862680218271
2027,南宁,ssp245,R290,0.968076650007778
2027,南宁,ssp585,R410A,1.610453768167949
2027,南宁,ssp585,R32,1.081628906909146
2027,南宁,ssp585,R290,1.050762778567968
2027,海口,ssp126,R410A,1.130943584387845
2027,海口,ssp126,R32,0.6263990599797703
2027,海口,ssp126,R290,0.5468998603603421
2027,海口,ssp245,R410A,1.248613545019456
2027,海口,ssp245,R32,0.7360142959217436
2027,海口,ssp245,R290,0.6591787011710428
2027,海口,ssp585,R410A,1.198258272285359
2027,海口,ssp585,R32,0.6888136098172168
2027,海口,ssp585,R290,0.6037672407376745
2027,贵阳,ssp126,R410A,0.9721970741039745
2027,贵阳,ssp126,R32,0.4833218340907199
2027,贵阳,ssp126,R290,0.4187061051692314
2027,贵阳,ssp245,R410A,0.9490977910543689
2027,贵阳,ssp245,R32,0.4603679464355955
2027,贵阳,ssp245,R290,0.3949152177393977
2027,贵阳,ssp585,R410A,0.9911234324693073
2027,贵阳,ssp585,R32,0.5005040369006493
2027,贵阳,ssp585,R290,0.440866463095269
2027,昆明,ssp126,R410A,0.6113248703646511
2027,昆明,ssp126,R32,0.1435195232235039
2027,昆明,ssp126,R290,0.07799537821061814
2027,昆明,ssp245,R410A,0.612384574922135
2027,昆明,ssp245,R32,0.1444957374916058
2027,昆明,ssp245,R290,0.07875300216780631
2027,昆明,ssp585,R410A,0.6155922715501327
2027,昆明,ssp585,R32,0.1474849055597095
2027,昆明,ssp585,R290,0.08165775299188904
2027,西安,ssp126,R410A,1.178046481495615
2027,西安,ssp126,R32,0.6775747486762994
2027,西安,ssp126,R290,0.6436407311635449
2027,西安,ssp245,R410A,1.218841847301724
2027,西安,ssp245,R32,0.714950958608931
2027,西安,ssp245,R290,0.6803279097439776
2027,西安,ssp585,R410A,1.290812642195479
2027,西安,ssp585,R32,0.7836648169800932
2027,西安,ssp585,R290,0.7714272189220662
2027,兰州,ssp126,R410A,0.6407400308241569
2027,兰州,ssp126,R32,0.1709305503519953
2027,兰州,ssp126,R290,0.1040511692897796
2027,兰州,ssp245,R410A,0.6430383494866242
2027,兰州,ssp245,R32,0.1729211120591062
2027,兰州,ssp245,R290,0.1058813818527774
2027,兰州,ssp585,R410A,0.6475561091308072
2027,兰州,ssp585,R32,0.1774138238625426
2027,兰州,ssp585,R290,0.1103254935597504
2027,西宁,ssp126,R410A,0.598502789530091
2027,西宁,ssp126,R32,0.1316080682353359
2027,西宁,ssp126,R290,0.06674003389997772
2027,西宁,ssp245,R410A,0.598526285962508
2027,西宁,ssp245,R32,0.1316285026504252
2027,西宁,ssp245,R290,0.06674968352002866
2027,西宁,ssp585,R410A,0.5985731522922266
2027,西宁,ssp585,R32,0.1316752537022706
2027,西宁,ssp585,R290,0.06679265098894195
2027,银川,ssp126,R410A,1.136408033741265
2027,银川,ssp126,R32,0.6370907885432116
2027,银川,ssp126,R290,0.5886890737443271
2027,银川,ssp245,R410A,1.162413110116093
2027,银川,ssp245,R32,0.6608191976509156
2027,银川,ssp245,R290,0.6034905152813094
2027,银川,ssp585,R410A,1.220329677924075
2027,银川,ssp585,R32,0.7166505870832106
2027,银川,ssp585,R290,0.6675974404482212
2027,乌鲁木齐,ssp126,R410A,0.9874173655229586
2027,乌鲁木齐,ssp126,R32,0.4965230067635132
2027,乌鲁木齐,ssp126,R290,0.446255110254707
2027,乌鲁木齐,ssp245,R410A,1.030679545733179
2027,乌鲁木齐,ssp245,R32,0.5367130396145543
2027,乌鲁木齐,ssp245,R290,0.4805454147970125
2027,乌鲁木齐,ssp585,R410A,1.079479282620982
2027,乌鲁木齐,ssp585,R32,0.5830850870783777
2027,乌鲁木齐,ssp585,R290,0.5273229252406111
2027,拉萨,ssp126,R410A,0.598056201309024
2027,拉萨,ssp126,R32,0.131195469841632
2027,拉萨,ssp126,R290,0.0663650132584154
2027,拉萨,ssp245,R410A,0.598056201309024
2027,拉萨,ssp245,R32,0.131195469841632
2027,拉萨,ssp245,R290,0.0663650132584154
2027,拉萨,ssp585,R410A,0.598056201309024
2027,拉萨,ssp585,R32,0.131195469841632
2027,拉萨,ssp585,R290,0.0663650132584154
2028,沈阳,ssp126,R410A,0.9076657473614042
2028,沈阳,ssp126,R32,0.4215030815361219
2028,沈阳,ssp126,R290,0.368262390812528
2028,沈阳,ssp245,R410A,0.9418376274971599
2028,沈阳,ssp245,R32,0.4533880261196206
2028,沈阳,ssp245,R290,0.4023191857848358
2028,沈阳,ssp585,R410A,0.9660888535448909
2028,沈阳,ssp585,R32,0.4764422850991449
2028,沈阳,ssp585,R290,0.4222937083963876
2028,长春,ssp126,R410A,0.8722541488226864
2028,长春,ssp126,R32,0.3885750759516379
2028,长春,ssp126,R290,0.3340756463878993
2028,长春,ssp245,R410A,0.9227458703827424
2028,长春,ssp245,R32,0.4359385872703389
2028,长春,ssp245,R290,0.3924888610719371
2028,长春,ssp585,R410A,0.973186182282334
2028,长春,ssp585,R32,0.4836738956524182
2028,长春,ssp585,R290,0.4428237326066289
2028,哈尔滨,ssp126,R410A,0.9144089106482788
2028,哈尔滨,ssp126,R32,0.427311674919615
2028,哈尔滨,ssp126,R290,0.3646617305310723
2028,哈尔滨,ssp245,R410A,1.025377693251369
2028,哈尔滨,ssp245,R32,0.5321895271689131
2028,哈尔滨,ssp245,R290,0.4885188925935403
2028,哈尔滨,ssp585,R410A,1.019442063930175
2028,哈尔滨,ssp585,R32,0.5263624829766335
2028,哈尔滨,ssp585,R290,0.4833076519296143
2028,北京,ssp126,R410A,1.104257799623579
2028,北京,ssp126,R32,0.6075627385086281
2028,北京,ssp126,R290,0.598830738651856
2028,北京,ssp245,R410A,1.192159730651771
2028,北京,ssp245,R32,0.6901043713872629
2028,北京,ssp245,R290,0.6866604963477063
2028,北京,ssp585,R410A,1.279113461032759
2028,北京,ssp585,R32,0.772315424451951
2028,北京,ssp585,R290,0.7892115188002597
2028,天津,ssp126,R410A,1.494102585674235
2028,天津,ssp126,R32,0.9743842257105307
2028,天津,ssp126,R290,1.004039205633111
2028,天津,ssp245,R410A,1.521609414869294
2028,天津,ssp245,R32,0.9994532925543167
2028,天津,ssp245,R290,1.041051203620866
2028,天津,ssp585,R410A,1.658018159897431
2028,天津,ssp585,R32,1.128296966030093
2028,天津,ssp585,R290,1.197392316221176
2028,石家庄,ssp126,R410A,1.762689880244655
2028,石家庄,ssp126,R32,1.228532826199836
2028,石家庄,ssp126,R290,1.307788315301035
2028,石家庄,ssp245,R410A,1.787230545197962
2028,石家庄,ssp245,R32,1.249724315244605
2028,石家庄,ssp245,R290,1.338714421509219
2028,石家庄,ssp585,R410A,1.99292730280491
2028,石家庄,ssp585,R32,1.444356346165804
2028,石家庄,ssp585,R290,1.58142161890522
2028,太原,ssp126,R410A,1.283488879088535
2028,太原,ssp126,R32,0.7769771843350199
2028,太原,ssp126,R290,0.7469698216598555
2028,太原,ssp245,R410A,1.320244222819944
2028,太原,ssp245,R32,0.8103708758050374
2028,太原,ssp245,R290,0.7807678150858599
2028,太原,ssp585,R410A,1.418975168183457
2028,太原,ssp585,R32,0.9041374266316711
2028,太原,ssp585,R290,0.8991749383070051
2028,呼和浩特,ssp126,R410A,1.041857108610492
2028,呼和浩特,ssp126,R32,0.5474381321315251
2028,呼和浩特,ssp126,R290,0.4819880014770294
2028,呼和浩特,ssp245,R410A,1.037713860536114
2028,呼和浩特,ssp245,R32,0.5425880051936618
2028,呼和浩特,ssp245,R290,0.4754064822934279
2028,呼和浩特,ssp585,R410A,1.087291116190502
2028,呼和浩特,ssp585,R32,0.589916892299548
2028,呼和浩特,ssp585,R290,0.5240465198303775
2028,济南,ssp126,R410A,1.490169226290367
2028,济南,ssp126,R32,0.9697612242794932
2028,济南,ssp126,R290,0.9970142062376061
2028,济南,ssp245,R410A,1.493170990130255
2028,济南,ssp245,R32,0.9727181935670659
2028,济南,ssp245,R290,0.9947334400413229
2028,济南,ssp585,R410A,1.513914219161341
2028,济南,ssp585,R32,0.993171628736265
2028,济南,ssp585,R290,1.029873833250792
2028,上海,ssp126,R410A,0.8322166255034888
2028,上海,ssp126,R32,0.3476302750476212
2028,上海,ssp126,R290,0.2578332663559057
2028,上海,ssp245,R410A,0.8532019227250768
2028,上海,ssp245,R32,0.367515932088483
2028,上海,ssp245,R290,0.2720977705172222
2028,上海,ssp585,R410A,0.8854947315570628
2028,上海,ssp585,R32,0.397195027797061
2028,上海,ssp585,R290,0.2985922446389685
2028,南京,ssp126,R410A,1.551196672116254
2028,南京,ssp126,R32,1.027544732966958
2028,南京,ssp126,R290,1.027900039883622
2028,南京,ssp245,R410A,1.506190366082191
2028,南京,ssp245,R32,0.9849413164692106
2028,南京,ssp245,R290,0.9358321402865498
2028,南京,ssp585,R410A,1.596031492076155
2028,南京,ssp585,R32,1.070398505719744
2028,南京,ssp585,R290,1.049209882855743
2028,杭州,ssp126,R410A,1.219761684847714
2028,杭州,ssp126,R32,0.7149291334775766
2028,杭州,ssp126,R290,0.6714205090990886
2028,杭州,ssp245,R410A,1.192697977853765
2028,杭州,ssp245,R32,0.6887521187873102
2028,杭州,ssp245,R290,0.6141814637849979
2028,杭州,ssp585,R410A,1.224233895405055
2028,杭州,ssp585,R32,0.719433201091789
2028,杭州,ssp585,R290,0.6619363443989681
2028,合肥,ssp126,R410A,2.28853689651445
